GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD03
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Hispanic or Latino:
0500000US13227,13227,"Pickens County, Georgia",29992,913
0500000US13229,13229,"Pierce County, Georgia",19030,970
0500000US13231,13231,"Pike County, Georgia",17843,256
0500000US13233,13233,"Polk County, Georgia",41263,5287
0500000US13235,13235,"Pulaski County, Georgia",11460,538
0500000US13237,13237,"Putnam County, Georgia",21259,1382
0500000US13239,13239,"Quitman County, Georgia",2095,21
0500000US13241,13241,"Rabun County, Georgia",16312,1308
0500000US13243,13243,"Randolph County, Georgia",7224,40
0500000US13245,13245,"Richmond County, Georgia",201418,9333
0500000US13247,13247,"Rockdale County, Georgia",87569,8774
0500000US13249,13249,"Schley County, Georgia",5089,243
0500000US13251,13251,"Screven County, Georgia",14114,246
0500000US13253,13253,"Seminole County, Georgia",8696,257
0500000US13255,13255,"Spalding County, Georgia",64006,2789
0500000US13257,13257,"Stephens County, Georgia",25584,754
0500000US13259,13259,"Stewart County, Georgia",5791,1296
0500000US13261,13261,"Sumter County, Georgia",31070,1640
0500000US13263,13263,"Talbot County, Georgia",6373,141
0500000US13265,13265,"Taliaferro County, Georgia",1904,81
0500000US13267,13267,"Tattnall County, Georgia",25260,2746
0500000US13269,13269,"Taylor County, Georgia",8354,187
0500000US13271,13271,"Telfair County, Georgia",16405,2378
0500000US13273,13273,"Terrell County, Georgia",9132,236
0500000US13275,13275,"Thomas County, Georgia",44977,1546
0500000US13277,13277,"Tift County, Georgia",40691,4526
0500000US13279,13279,"Toombs County, Georgia",27160,3089
0500000US13281,13281,"Towns County, Georgia",10976,258
0500000US13283,13283,"Treutlen County, Georgia",6711,116
0500000US13285,13285,"Troup County, Georgia",69314,2514
0500000US13287,13287,"Turner County, Georgia",8151,361
0500000US13289,13289,"Twiggs County, Georgia",8363,41
0500000US13291,13291,"Union County, Georgia",22033,636
0500000US13293,13293,"Upson County, Georgia",26394,609
0500000US13295,13295,"Walker County, Georgia",68143,1323
0500000US13297,13297,"Walton County, Georgia",87436,3368
0500000US13299,13299,"Ware County, Georgia",35671,1340
0500000US13301,13301,"Warren County, Georgia",5504,37
0500000US13303,13303,"Washington County, Georgia",20680,454
0500000US13305,13305,"Wayne County, Georgia",30006,1819
0500000US13307,13307,"Webster County, Georgia",2672,30
0500000US13309,13309,"Wheeler County, Georgia",7932,160
0500000US13311,13311,"White County, Georgia",28140,835
0500000US13313,13313,"Whitfield County, Georgia",103653,34728
0500000US13315,13315,"Wilcox County, Georgia",8884,362
0500000US13317,13317,"Wilkes County, Georgia",9924,415
0500000US13319,13319,"Wilkinson County, Georgia",9312,236
0500000US13321,13321,"Worth County, Georgia",20988,434
0500000US15001,15001,"Hawaii County, Hawaii",193680,24027
0500000US15003,15003,"Honolulu County, Hawaii",986999,92635
0500000US15005,15005,"Kalawao County, Hawaii",91,3
0500000US15007,15007,"Kauai County, Hawaii",70447,7506
0500000US15009,15009,"Maui County, Hawaii",162456,17656
0500000US16001,16001,"Ada County, Idaho",425798,32905
0500000US16003,16003,"Adams County, Idaho",3865,122
0500000US16005,16005,"Bannock County, Idaho",83815,6678
0500000US16007,16007,"Bear Lake County, Idaho",5928,243
0500000US16009,16009,"Benewah County, Idaho",9068,300
0500000US16011,16011,"Bingham County, Idaho",45261,8037
0500000US16013,16013,"Blaine County, Idaho",21427,4444
0500000US16015,16015,"Boise County, Idaho",6891,260
0500000US16017,16017,"Bonner County, Idaho",41389,1143
0500000US16019,16019,"Bonneville County, Idaho",108989,13517
0500000US16021,16021,"Boundary County, Idaho",11141,493
0500000US16023,16023,"Butte County, Idaho",2592,101
0500000US16025,16025,"Camas County, Idaho",968,82
0500000US16027,16027,"Canyon County, Idaho",202782,49941
0500000US16029,16029,"Caribou County, Idaho",6813,363
0500000US16031,16031,"Cassia County, Idaho",23441,6248
0500000US16033,16033,"Clark County, Idaho",960,454
0500000US16035,16035,"Clearwater County, Idaho",8528,329
0500000US16037,16037,"Custer County, Idaho",4185,132
0500000US16039,16039,"Elmore County, Idaho",26103,4204
0500000US16041,16041,"Franklin County, Idaho",13013,871
0500000US16043,16043,"Fremont County, Idaho",12896,1589
0500000US16045,16045,"Gem County, Idaho",16853,1362
0500000US16047,16047,"Gooding County, Idaho",15157,4388
0500000US16049,16049,"Idaho County, Idaho",16251,507
0500000US16051,16051,"Jefferson County, Idaho",27096,2810
0500000US16053,16053,"Jerome County, Idaho",22694,7622
0500000US16055,16055,"Kootenai County, Idaho",147716,6219
0500000US16057,16057,"Latah County, Idaho",38593,1559
0500000US16059,16059,"Lemhi County, Idaho",7743,231
0500000US16061,16061,"Lewis County, Idaho",3826,160
0500000US16063,16063,"Lincoln County, Idaho",5292,1577
0500000US16065,16065,"Madison County, Idaho",38114,2639
0500000US16067,16067,"Minidoka County, Idaho",20331,6869
0500000US16069,16069,"Nez Perce County, Idaho",39995,1429
0500000US16071,16071,"Oneida County, Idaho",4269,162
0500000US16073,16073,"Owyhee County, Idaho",11356,3001
0500000US16075,16075,"Payette County, Idaho",22773,3796
0500000US16077,16077,"Power County, Idaho",7696,2487
0500000US16079,16079,"Shoshone County, Idaho",12551,412
0500000US16081,16081,"Teton County, Idaho",10437,1814
0500000US16083,16083,"Twin Falls County, Idaho",80955,12235
0500000US16085,16085,"Valley County, Idaho",9897,111
0500000US16087,16087,"Washington County, Idaho",10035,1743
0500000US17001,17001,"Adams County, Illinois",66949,959
0500000US17003,17003,"Alexander County, Illinois",7051,127
0500000US17005,17005,"Bond County, Illinois",17137,598
0500000US17007,17007,"Boone County, Illinois",53656,11020
0500000US17009,17009,"Brown County, Illinois",6836,249
0500000US17011,17011,"Bureau County, Illinois",33822,2874
0500000US17013,17013,"Calhoun County, Illinois",4962,52
0500000US17015,17015,"Carroll County, Illinois",14793,503
0500000US17017,17017,"Cass County, Illinois",13068,2411
0500000US17019,17019,"Champaign County, Illinois",206420,11579
0500000US17021,17021,"Christian County, Illinois",33888,512
0500000US17023,17023,"Clark County, Illinois",16089,227
0500000US17025,17025,"Clay County, Illinois",13466,182
0500000US17027,17027,"Clinton County, Illinois",37858,1154
0500000US17029,17029,"Coles County, Illinois",52802,1224
0500000US17031,17031,"Cook County, Illinois",5227575,1300843
0500000US17033,17033,"Crawford County, Illinois",19441,415
0500000US17035,17035,"Cumberland County, Illinois",10890,155
0500000US17037,17037,"DeKalb County, Illinois",104458,11166
0500000US17039,17039,"De Witt County, Illinois",16322,393
0500000US17041,17041,"Douglas County, Illinois",19770,1399
0500000US17043,17043,"DuPage County, Illinois",930514,129964
0500000US17045,17045,"Edgar County, Illinois",17828,198
0500000US17047,17047,"Edwards County, Illinois",6612,61
0500000US17049,17049,"Effingham County, Illinois",34356,648
0500000US17051,17051,"Fayette County, Illinois",22025,461
0500000US17053,17053,"Ford County, Illinois",13758,394
0500000US17055,17055,"Franklin County, Illinois",39503,603
0500000US17057,17057,"Fulton County, Illinois",36047,982
0500000US17059,17059,"Gallatin County, Illinois",5325,35
0500000US17061,17061,"Greene County, Illinois",13390,149
0500000US17063,17063,"Grundy County, Illinois",50338,4584
0500000US17065,17065,"Hamilton County, Illinois",8251,22
0500000US17067,17067,"Hancock County, Illinois",18633,253
0500000US17069,17069,"Hardin County, Illinois",4173,71
0500000US17071,17071,"Henderson County, Illinois",6966,101
0500000US17073,17073,"Henry County, Illinois",49681,2706
0500000US17075,17075,"Iroquois County, Illinois",28814,1827
0500000US17077,17077,"Jackson County, Illinois",59188,2460
0500000US17079,17079,"Jasper County, Illinois",9592,123
0500000US17081,17081,"Jefferson County, Illinois",38523,898
0500000US17083,17083,"Jersey County, Illinois",22441,285
0500000US17085,17085,"Jo Daviess County, Illinois",22186,652
0500000US17087,17087,"Johnson County, Illinois",12866,436
0500000US17089,17089,"Kane County, Illinois",526615,165114
0500000US17091,17091,"Kankakee County, Illinois",111493,10975
0500000US17093,17093,"Kendall County, Illinois",121452,20608
0500000US17095,17095,"Knox County, Illinois",51752,2778
0500000US17097,17097,"Lake County, Illinois",702890,146608
0500000US17099,17099,"LaSalle County, Illinois",111935,10126
0500000US17101,17101,"Lawrence County, Illinois",16582,806
0500000US17103,17103,"Lee County, Illinois",34718,1989
0500000US17105,17105,"Livingston County, Illinois",37278,1602
0500000US17107,17107,"Logan County, Illinois",29820,995
0500000US17109,17109,"McDonough County, Illinois",31727,847
0500000US17111,17111,"McHenry County, Illinois",307083,37727
0500000US17113,17113,"McLean County, Illinois",173254,8107
0500000US17115,17115,"Macon County, Illinois",108404,2285
0500000US17117,17117,"Macoupin County, Illinois",46482,486
0500000US17119,17119,"Madison County, Illinois",266759,8133
0500000US17121,17121,"Marion County, Illinois",38503,687
0500000US17123,17123,"Marshall County, Illinois",12060,370
0500000US17125,17125,"Mason County, Illinois",13931,140
0500000US17127,17127,"Massac County, Illinois",14883,381
0500000US17129,17129,"Menard County, Illinois",12576,173
0500000US17131,17131,"Mercer County, Illinois",15971,336
0500000US17133,17133,"Monroe County, Illinois",33703,495
0500000US17135,17135,"Montgomery County, Illinois",29301,498
0500000US17137,17137,"Morgan County, Illinois",34801,795
0500000US17139,17139,"Moultrie County, Illinois",14915,170
0500000US17141,17141,"Ogle County, Illinois",52034,4990
0500000US17143,17143,"Peoria County, Illinois",186818,8356
0500000US17145,17145,"Perry County, Illinois",21595,638
0500000US17147,17147,"Piatt County, Illinois",16469,207
0500000US17149,17149,"Pike County, Illinois",16054,202
0500000US17151,17151,"Pope County, Illinois",4255,84
0500000US17153,17153,"Pulaski County, Illinois",5792,113
0500000US17155,17155,"Putnam County, Illinois",5746,287
0500000US17157,17157,"Randolph County, Illinois",32934,984
0500000US17159,17159,"Richland County, Illinois",16072,245
0500000US17161,17161,"Rock Island County, Illinois",146536,18092
0500000US17163,17163,"St. Clair County, Illinois",265569,10008
0500000US17165,17165,"Saline County, Illinois",24659,405
0500000US17167,17167,"Sangamon County, Illinois",198639,4217
0500000US17169,17169,"Schuyler County, Illinois",7205,21
0500000US17171,17171,"Scott County, Illinois",5169,60
0500000US17173,17173,"Shelby County, Illinois",22011,211
0500000US17175,17175,"Stark County, Illinois",5840,74
0500000US17177,17177,"Stephenson County, Illinois",46283,1588
0500000US17179,17179,"Tazewell County, Illinois",135400,2995
0500000US17181,17181,"Union County, Illinois",17458,863
0500000US17183,17183,"Vermilion County, Illinois",79613,3744
0500000US17185,17185,"Wabash County, Illinois",11587,200
0500000US17187,17187,"Warren County, Illinois",17611,1595
0500000US17189,17189,"Washington County, Illinois",14369,208
0500000US17191,17191,"Wayne County, Illinois",16517,126
0500000US17193,17193,"White County, Illinois",14410,188
0500000US17195,17195,"Whiteside County, Illinois",57155,6669
0500000US17197,17197,"Will County, Illinois",685378,113180
0500000US17199,17199,"Williamson County, Illinois",67336,1632
0500000US17201,17201,"Winnebago County, Illinois",288896,34439
0500000US17203,17203,"Woodford County, Illinois",39123,667
0500000US18001,18001,"Adams County, Indiana",34813,1533
0500000US18003,18003,"Allen County, Indiana",365565,25810
0500000US18005,18005,"Bartholomew County, Indiana",80203,5079
0500000US18007,18007,"Benton County, Indiana",8709,449
0500000US18009,18009,"Blackford County, Indiana",12364,176
0500000US18011,18011,"Boone County, Indiana",61884,1603
0500000US18013,18013,"Brown County, Indiana",14965,230
0500000US18015,18015,"Carroll County, Indiana",20007,788
0500000US18017,18017,"Cass County, Indiana",38324,5391
0500000US18019,18019,"Clark County, Indiana",113993,5833
0500000US18021,18021,"Clay County, Indiana",26568,344
0500000US18023,18023,"Clinton County, Indiana",32692,4812
0500000US18025,18025,"Crawford County, Indiana",10582,154
0500000US18027,18027,"Daviess County, Indiana",32583,1508
0500000US18029,18029,"Dearborn County, Indiana",49552,584
0500000US18031,18031,"Decatur County, Indiana",26340,486
0500000US18033,18033,"DeKalb County, Indiana",42489,1144
0500000US18035,18035,"Delaware County, Indiana",116463,2481
0500000US18037,18037,"Dubois County, Indiana",42345,2831
0500000US18039,18039,"Elkhart County, Indiana",201640,30252
0500000US18041,18041,"Fayette County, Indiana",23608,231
0500000US18043,18043,"Floyd County, Indiana",76290,2270
0500000US18045,18045,"Fountain County, Indiana",16741,395
0500000US18047,18047,"Franklin County, Indiana",22887,250
0500000US18049,18049,"Fulton County, Indiana",20412,994
0500000US18051,18051,"Gibson County, Indiana",33684,483
0500000US18053,18053,"Grant County, Indiana",68269,2772
0500000US18055,18055,"Greene County, Indiana",32633,405
0500000US18057,18057,"Hamilton County, Indiana",303042,11350
0500000US18059,18059,"Hancock County, Indiana",71955,1499
0500000US18061,18061,"Harrison County, Indiana",39370,657
0500000US18063,18063,"Hendricks County, Indiana",155817,5493
0500000US18065,18065,"Henry County, Indiana",48953,783
0500000US18067,18067,"Howard County, Indiana",82728,2526
0500000US18069,18069,"Huntington County, Indiana",36696,754
0500000US18071,18071,"Jackson County, Indiana",43637,2677
0500000US18073,18073,"Jasper County, Indiana",33461,1976
0500000US18075,18075,"Jay County, Indiana",21196,629
0500000US18077,18077,"Jefferson County, Indiana",32482,800
0500000US18079,18079,"Jennings County, Indiana",28023,633
0500000US18081,18081,"Johnson County, Indiana",147567,4920
0500000US18083,18083,"Knox County, Indiana",37956,660
0500000US18085,18085,"Kosciusko County, Indiana",78461,6062
0500000US18087,18087,"LaGrange County, Indiana",38395,1496
0500000US18089,18089,"Lake County, Indiana",489698,88341
0500000US18091,18091,"LaPorte County, Indiana",110993,6747
0500000US18093,18093,"Lawrence County, Indiana",45696,693
0500000US18095,18095,"Madison County, Indiana",129862,4814
0500000US18097,18097,"Marion County, Indiana",932142,91656
0500000US18099,18099,"Marshall County, Indiana",46833,4362
0500000US18101,18101,"Martin County, Indiana",10218,22
0500000US18103,18103,"Miami County, Indiana",36093,1004
0500000US18105,18105,"Monroe County, Indiana",143292,4672
0500000US18107,18107,"Montgomery County, Indiana",38108,1751
0500000US18109,18109,"Morgan County, Indiana",69504,979
0500000US18111,18111,"Newton County, Indiana",14022,828
0500000US18113,18113,"Noble County, Indiana",47587,4754
0500000US18115,18115,"Ohio County, Indiana",6003,37
